time;ouverture;plus haut;plus bas;cloture;v
2207280745;22581.636;22588.05499;22565.5535;22569.77399;0
2207280746;22569.77499;22594.065;22569.77499;22591.1105;0
2207280747;22594.21499;22652.00699;22592.4855;22640.065;0
2207280748;22640.06549;22645.0175;22637.14499;22638.295;0
2207280749;22639.188;22655.37999;22637.285;22645.08999;0
2207280750;22643.73149;22646.20649;22630.5955;22639.55899;0
2207280751;22640.51899;22643.08;22616.06449;22616.635;0
2207280752;22616.065;22625.05;22614.34499;22617.73999;0
2207280753;22616.605;22638.088;22612.91;22628.40149;0
2207280754;22628.96999;22687.5785;22628.3955;22682.78;0
2207280755;22686.087;22698.135;22678.41499;22695.76;0
2207280756;22695.19;22746.3955;22692.44;22712.44699;0
2207280757;22703.10549;22714.60249;22703.10549;22707.84399;0
2207280758;22704.64499;22704.64499;22680.76999;22694.2225;0
2207280759;22694.22649;22700.28699;22688.033;22694.658;0
2207280760;22694.088;22700.01799;22691.26;22699.028;0
2207280761;22694.90549;22702.65949;22692.29549;22693.94999;0
2207280762;22693.37999;22697.713;22679.605;22690.765;0
2207280763;22687.93199;22713.08899;22686.12;22711.2045;0
2207280764;22710.15099;22720.0385;22707.69549;22717.1125;0
2207280765;22718.00849;22718.01349;22662.7525;22662.7525;0
2207280766;22663.3235;22702.297;22660.8455;22702.297;0
2207280767;22702.2925;22716.57399;22700.35999;22710.72449;0
2207280768;22722.86299;22737.73999;22706.50499;22732.51999;0
2207280769;22730.46999;22748.61299;22730.46999;22746.2565;0
2207280770;22746.56549;22746.56549;22722.3615;22727.28999;0
2207280771;22727.26999;22737.033;22722.01999;22726.9695;0
2207280772;22726.96499;22730.30299;22711.60999;22715.6995;0
2207280773;22715.69449;22715.6995;22702.14599;22714.21249;0
2207280774;22713.0745;22715.8045;22705.545;22705.945;0
2207280775;22714.03449;22715.57799;22701.80999;22706.05899;0
2207280776;22709.46399;22710.6665;22695.695;22701.84699;0
2207280777;22700.44899;22702.07499;22678.744;22684.68099;0
2207280778;22683.1125;22684.9125;22666.42999;22666.42999;0
2207280779;22671.02949;22690.92549;22663.73499;22672.89599;0
2207280780;22681.384;22688.2545;22665.8275;22670.9675;0
2207280781;22675.82499;22684.587;22673.5945;22684.30999;0
2207280782;22684.313;22694.03999;22677.23799;22691.68849;0
2207280783;22691.12149;22716.4485;22688.4365;22715.8785;0
2207280784;22715.569;22734.708;22715.569;22717.05249;0
2207280785;22717.37249;22718.53349;22701.85;22712.5405;0
2207280786;22706.9835;22716.922;22692.2205;22696.39;0
2207280787;22695.785;22709.15449;22695.785;22698.6315;0
2207280788;22697.6445;22710.64499;22690.642;22710.64499;0
2207280789;22710.0245;22719.01999;22706.96499;22710.7675;0
2207280790;22705.528;22713.11099;22700.692;22711.97099;0
2207280791;22711.40099;22722.19549;22703.93849;22707.00199;0
2207280792;22701.248;22701.248;22683.605;22697.4175;0
2207280793;22698.74549;22705.01549;22694.66;22705.01549;0
2207280794;22703.51;22711.1125;22703.1635;22704.13949;0
2207280795;22704.5365;22713.867;22704.14;22704.8815;0
2207280796;22703.98499;22726.95199;22694.117;22721.5375;0
2207280797;22722.746;22739.2325;22717.62349;22734.62799;0
2207280798;22723.635;22734.65949;22708.17649;22715.8635;0
2207280799;22721.96;22731.80499;22703.24649;22726.243;0
2207280800;22725.9725;22750.105;22724.03899;22744.7695;0
2207280801;22738.39399;22741.69999;22725.78699;22733.157;0
2207280802;22736.20949;22746.27499;22735.812;22740.62799;0
2207280803;22740.85249;22741.81749;22731.98049;22732.64899;0
2207280804;22733.50299;22745.301;22733.50299;22741.527;0
2207280805;22740.10699;22741.527;22732.59299;22740.425;0
2207280806;22740.73299;22744.29649;22739.69699;22741.444;0
2207280807;22738.94;22762.33749;22735.601;22757.63349;0
2207280808;22752.332;22756.2555;22748.00799;22752.2695;0
2207280809;22750.97449;22759.41899;22746.6;22753.5055;0
2207280810;22754.85549;22754.85549;22743.10799;22749.9125;0
2207280811;22751.659;22758.59699;22737.37;22742.6685;0
2207280812;22742.1;22742.1;22733.25399;22739.4545;0
2207280813;22740.0385;22758.691;22740.0385;22757.1625;0
2207280814;22753.12149;22753.12149;22738.33;22739.1465;0
2207280815;22738.56349;22740.2715;22732.29549;22732.69799;0
2207280816;22732.12599;22763.62;22676.35249;22683.405;0
2207280817;22682.511;22691.8425;22671.0075;22690.50949;0
2207280818;22689.938;22765.0915;22689.938;22765.0915;0
2207280819;22772.92049;22784.551;22749.50299;22757.675;0
2207280820;22754.6865;22789.85999;22740.709;22787.83349;0
2207280821;22788.40349;22796.09499;22773.30899;22783.14999;0
2207280822;22778.22199;22791.76999;22758.87499;22785.171;0
2207280823;22785.25699;22806.67;22776.31749;22779.425;0
2207280824;22780.565;22793.67999;22776.7015;22779.0755;0
2207280825;22784.65449;22837.837;22778.61549;22829.5175;0
2207280826;22830.659;22843.795;22814.48049;22818.6505;0
2207280827;22820.99749;22836.155;22816.562;22830.388;0
2207280828;22828.4645;22834.783;22823.39;22833.062;0
2207280829;22834.24999;22834.24999;22791.16;22795.0075;0
2207280830;22793.3255;22796.67999;22775.675;22790.78049;0
2207280831;22790.83049;22815.85999;22789.062;22793.904;0
2207280832;22793.48;22813.62999;22791.11399;22796.3645;0
2207280833;22796.36499;22833.58149;22792.8415;22831.30599;0
2207280834;22831.19349;22831.19349;22797.79299;22804.8455;0
2207280835;22804.50799;22829.41;22803.9335;22817.06949;0
2207280836;22815.9495;22832.385;22811.192;22815.545;0
2207280837;22816.3475;22844.675;22811.01999;22833.16949;0
2207280838;22839.19049;22841.48299;22821.188;22828.37049;0
2207280839;22829.5385;22857.39999;22829.5385;22843.783;0
2207280840;22843.53449;22843.53449;22824.3965;22824.66499;0
2207280841;22836.89499;22836.89499;22824.603;22826.3935;0
2207280842;22826.635;22828.4345;22826.635;22828.4345;0
2207280843;22812.87;22812.87;22812.87;22812.87;0
2207280844;22811.21799;22819.37499;22800.39799;22801.41949;0
2207280845;22800.5935;22819.135;22792.61499;22813.2695;0
2207280846;22812.34299;22830.815;22811.02399;22830.815;0
2207280847;22818.978;22853.38199;22817.713;22852.653;0
2207280848;22852.89999;22859.19;22805.49849;22805.49849;0
2207280849;22797.8945;22798.99749;22763.6255;22783.18099;0
2207280850;22793.7865;22829.8585;22791.34699;22821.9465;0
2207280851;22818.1435;22818.1435;22799.813;22809.0055;0
2207280852;22809.153;22809.153;22768.15849;22774.1285;0
2207280853;22774.0175;22781.4135;22756.65449;22759.657;0
2207280854;22760.50799;22785.35449;22760.50799;22770.0715;0
2207280855;22766.73499;22770.2895;22745.5935;22749.516;0
2207280856;22751.23599;22755.68949;22729.12349;22729.12349;0
2207280857;22730.391;22745.78;22724.32049;22742.1625;0
2207280858;22751.19799;22751.19799;22739.06349;22744.63549;0
2207280859;22746.64999;22747.04649;22736.26999;22742.3465;0
2207280860;22741.778;22742.3465;22717.7755;22731.0915;0
2207280861;22739.86199;22743.3975;22734.57;22736.80699;0
2207280862;22739.975;22741.92349;22692.3585;22692.6785;0
2207280863;22694.14499;22701.58;22678.765;22679.997;0
2207280864;22680.84399;22690.55899;22648.461;22672.494;0
2207280865;22676.26999;22676.49649;22649.187;22668.30999;0
2207280866;22647.9825;22670.00799;22637.352;22647.57199;0
2207280867;22644.0585;22644.6245;22597.55999;22602.674;0
2207280868;22607.14599;22665.04399;22607.14599;22655.90949;0
2207280869;22651.494;22741.926;22649.599;22741.926;0
2207280870;22749.41949;22763.672;22419.36299;22470.98399;0
2207280871;22473.23199;22514.723;22358.705;22379.352;0
2207280872;22380.52849;22394.67449;22271.56349;22312.62349;0
2207280873;22325.55149;22449.584;22275.908;22449.584;0
2207280874;22455.634;22554.7575;22423.5945;22501.30249;0
2207280875;22490.41299;22635.742;22467.9335;22579.2575;0
2207280876;22576.55049;22578.16799;22529.07299;22545.0365;0
2207280877;22539.77199;22551.54949;22474.24449;22476.79449;0
2207280878;22475.0395;22506.83249;22400.98499;22430.2205;0
2207280879;22431.89699;22469.0205;22422.19449;22452.599;0
2207280880;22451.35;22516.39;22427.27849;22512.6485;0
2207280881;22512.08249;22557.0385;22493.19799;22537.138;0
2207280882;22540.17649;22544.63199;22497.12;22512.0775;0
2207280883;22517.7385;22541.9475;22516.60899;22534.73399;0
2207280884;22531.26149;22589.495;22529.457;22584.67649;0
2207280885;22579.64799;22638.50949;22574.5755;22630.09949;0
2207280886;22643.1825;22678.995;22633.777;22634.50399;0
2207280887;22630.4525;22678.4875;22630.4525;22669.211;0
2207280888;22690.4345;22804.76149;22658.245;22799.565;0
2207280889;22802.2165;22816.604;22728.02849;22733.63349;0
2207280890;22738.92749;22800.033;22724.55499;22733.27599;0
2207280891;22733.28049;22785.08049;22730.01;22780.1275;0
2207280892;22780.86299;22824.93099;22765.8295;22815.02749;0
2207280893;22820.175;22820.175;22779.85899;22782.19799;0
2207280894;22785.23;22788.17899;22731.78249;22770.70849;0
2207280895;22766.73;22768.69999;22718.6455;22724.11949;0
2207280896;22732.15649;22752.47449;22709.43599;22720.28699;0
2207280897;22714.6975;22716.888;22641.53699;22666.1685;0
2207280898;22677.8815;22690.97099;22665.98699;22670.2565;0
2207280899;22687.7045;22687.7045;22643.695;22672.439;0
2207280900;22671.14;22702.94899;22654.98899;22697.31849;0
2207280901;22692.7525;22692.7525;22630.32299;22643.99249;0
2207280902;22644.61949;22644.61949;22609.06549;22617.13549;0
2207280903;22618.8405;22665.6125;22618.8405;22640.12899;0
2207280904;22630.84699;22652.17349;22590.06099;22619.066;0
2207280905;22619.13099;22644.57499;22613.63099;22628.24649;0
2207280906;22631.7705;22670.58749;22627.02099;22643.44249;0
2207280907;22645.1795;22693.336;22638.1635;22685.25599;0
2207280908;22683.7555;22691.44799;22670.68499;22681.88199;0
2207280909;22680.062;22685.35049;22634.21149;22643.66599;0
2207280910;22639.65949;22670.94549;22634.08;22667.92049;0
2207280911;22669.06549;22688.206;22639.51799;22680.657;0
2207280912;22680.087;22683.545;22632.8065;22656.89299;0
2207280913;22655.157;22680.71799;22652.891;22680.26;0
2207280914;22680.796;22695.95549;22669.9825;22689.6675;0
2207280915;22689.6645;22704.52749;22658.78899;22703.65749;0
2207280916;22701.76249;22735.49049;22689.67249;22727.687;0
2207280917;22727.68499;22749.33549;22706.957;22713.869;0
2207280918;22712.94599;22731.7555;22704.40449;22707.29399;0
2207280919;22712.223;22734.152;22710.42899;22726.65449;0
2207280920;22724.1865;22741.22749;22718.40549;22728.6445;0
2207280921;22732.94449;22740.588;22712.3415;22737.8615;0
2207280922;22737.29199;22738.997;22707.746;22714.15099;0
2207280923;22711.84099;22725.5755;22702.42249;22723.04749;0
2207280924;22722.3595;22735.0255;22701.00399;22726.01999;0
2207280925;22725.44999;22725.44999;22697.26799;22713.21349;0
2207280926;22712.37049;22712.8595;22690.3285;22702.17;0
2207280927;22703.17749;22769.89;22701.3405;22764.12499;0
2207280928;22764.00499;22787.052;22740.098;22775.49349;0
2207280929;22775.46149;22790.53449;22754.512;22761.226;0
2207280930;22767.18849;22820.69599;22713.1665;22820.69599;0
2207280931;22822.424;22871.13349;22822.424;22841.4995;0
2207280932;22843.816;22876.1825;22833.6085;22858.369;0
2207280933;22859.52199;22865.4715;22794.12899;22826.22749;0
2207280934;22820.34099;22875.263;22817.3755;22853.2175;0
2207280935;22861.99349;22904.3785;22850.55;22859.1315;0
2207280936;22868.57399;22882.764;22851.1285;22874.03449;0
2207280937;22874.747;22892.94899;22854.28599;22862.28999;0
2207280938;22862.81449;22864.795;22811.49549;22813.71249;0
2207280939;22813.687;22832.10999;22781.5775;22781.6795;0
2207280940;22779.52649;22794.73399;22715.93299;22728.2935;0
2207280941;22737.58149;22786.17999;22732.88299;22761.92999;0
2207280942;22760.53899;22777.6305;22719.7195;22746.31649;0
2207280943;22746.8635;22752.40149;22705.14299;22705.1455;0
2207280944;22704.5075;22706.816;22615.3935;22652.4125;0
2207280945;22650.05499;22656.36199;22617.367;22619.44049;0
2207280946;22618.97549;22642.2555;22605.9165;22628.96249;0
2207280947;22628.39499;22628.39499;22566.709;22570.76549;0
2207280948;22572.0765;22638.2905;22571.51249;22599.445;0
2207280949;22598.836;22630.356;22598.26649;22630.2865;0
2207280950;22625.75499;22649.40349;22612.71499;22615.36499;0
2207280951;22614.8;22618.833;22546.8995;22554.315;0
2207280952;22556.14;22582.5375;22542.77749;22545.2735;0
2207280953;22546.6425;22552.3;22509.60149;22536.67999;0
2207280954;22527.33999;22566.53;22480.92149;22543.8955;0
2207280955;22539.80999;22577.084;22529.778;22574.409;0
2207280956;22567.42649;22577.17;22542.642;22542.97199;0
2207280957;22543.53999;22595.40949;22521.6305;22570.22749;0
2207280958;22562.5975;22584.8815;22547.6965;22565.41299;0
2207280959;22574.74649;22584.44449;22535.013;22545.71049;0
2207280960;22544.84099;22579.21049;22542.8615;22547.392;0
2207280961;22545.264;22577.0745;22542.72649;22574.99149;0
2207280962;22573.9155;22573.9155;22526.21599;22545.0075;0
2207280963;22544.40349;22577.02399;22543.356;22564.69049;0
2207280964;22566.6865;22568.62049;22522.72349;22538.00849;0
2207280965;22539.66099;22566.45399;22524.156;22524.175;0
2207280966;22518.63549;22518.63549;22461.314;22472.58349;0
2207280967;22471.45949;22503.283;22470.8935;22498.838;0
2207280968;22494.71249;22508.1315;22437.8405;22437.8405;0
2207280969;22446.639;22497.047;22446.639;22497.047;0
2207280970;22496.461;22550.33349;22496.461;22532.94599;0
2207280971;22532.94799;22537.922;22506.99449;22530.3405;0
2207280972;22535.53;22535.53;22480.7565;22490.49049;0
2207280973;22492.58549;22553.45099;22479.92799;22549.92799;0
2207280974;22549.159;22579.994;22544.8435;22577.11949;0
2207280975;22582.33;22612.5245;22564.52299;22595.58;0
2207280976;22595.70849;22619.22099;22586.955;22606.64899;0
2207280977;22597.43849;22603.38649;22574.36749;22575.70199;0
2207280978;22578.58849;22578.58849;22547.75499;22559.48899;0
2207280979;22557.584;22575.24749;22555.1295;22569.66099;0
2207280980;22570.78999;22580.248;22522.09499;22532.205;0
2207280981;22540.73699;22562.26799;22526.50949;22527.8795;0
2207280982;22522.748;22538.66;22499.4165;22522.48499;0
2207280983;22523.05699;22559.3255;22523.05699;22553.62349;0
2207280984;22553.68849;22565.1255;22539.59599;22543.675;0
2207280985;22550.226;22566.13299;22523.035;22523.035;0
2207280986;22516.89999;22551.295;22510.58849;22510.7565;0
2207280987;22511.2535;22531.783;22492.7745;22523.67;0
2207280988;22526.63949;22543.0245;22519.7725;22539.05399;0
2207280989;22534.96799;22548.97349;22519.052;22548.1605;0
2207280990;22544.5765;22561.36199;22535.63949;22542.6845;0
2207280991;22542.12149;22542.83899;22516.675;22529.66;0
2207280992;22529.66;22537.38299;22507.28;22523.28899;0
2207280993;22521.30999;22540.801;22515.05499;22540.801;0
2207280994;22544.0365;22565.98699;22542.015;22549.67049;0
2207280995;22556.37499;22620.67449;22555.3055;22601.141;0
2207280996;22601.908;22615.0715;22595.551;22602.77499;0
2207280997;22603.77649;22641.01799;22601.59199;22622.95649;0
2207280998;22622.5025;22641.49349;22615.53599;22619.4875;0
2207280999;22616.42449;22635.0795;22600.81549;22601.188;0
2207281000;22598.92749;22614.83999;22598.92749;22607.782;0
2207281001;22607.21;22614.458;22569.32499;22569.3635;0
2207281002;22569.36499;22591.50849;22564.09949;22580.01449;0
2207281003;22582.28449;22586.89899;22556.21499;22565.50299;0
2207281004;22566.675;22630.7855;22558.481;22618.02949;0
2207281005;22620.405;22651.34599;22599.3595;22632.492;0
2207281006;22634.29649;22688.049;22633.80899;22676.8285;0
2207281007;22678.52849;22707.421;22652.9865;22707.421;0
2207281008;22714.31249;22738.49749;22697.20399;22706.61299;0
2207281009;22697.82499;22716.4525;22691.6485;22716.4525;0
2207281010;22721.8595;22723.50849;22690.16;22706.24249;0
2207281011;22705.8965;22707.0175;22678.34849;22680.79299;0
2207281012;22674.514;22713.25849;22674.514;22713.25849;0
2207281013;22712.68849;22718.3935;22701.15099;22705.20549;0
2207281014;22706.4295;22723.79199;22701.64799;22715.76649;0
2207281015;22718.0555;22722.2735;22682.74999;22721.8415;0
2207281016;22715.1115;22765.6125;22715.1115;22745.4885;0
2207281017;22747.812;22778.848;22745.03349;22757.83;0
2207281018;22756.1265;22784.24549;22752.98;22779.3275;0
2207281019;22778.75799;22787.76249;22765.18749;22782.4355;0
2207281020;22781.86549;22806.027;22774.5955;22802.89399;0
2207281021;22800.2205;22822.6475;22795.59699;22819.98799;0
2207281022;22807.5395;22818.42449;22794.195;22802.54199;0
2207281023;22782.98399;22799.57;22763.78599;22797.337;0
2207281024;22795.7755;22798.10549;22778.17899;22778.195;0
2207281025;22782.6075;22813.137;22782.6075;22804.99349;0
2207281026;22806.14499;22830.72649;22805.43399;22812.50949;0
2207281027;22810.64699;22834.95849;22805.441;22812.75599;0
2207281028;22812.351;22812.351;22783.05699;22790.5615;0
2207281029;22795.65449;22806.762;22790.9295;22799.045;0
2207281030;22805.0015;22811.9855;22787.99049;22797.336;0
2207281031;22795.81849;22810.0945;22795.29649;22807.3795;0
2207281032;22808.15649;22864.4475;22799.58;22864.4475;0
2207281033;22859.06249;22886.08449;22859.06249;22881.14049;0
2207281034;22880.19699;22906.9365;22869.6455;22906.9365;0
2207281035;22908.052;22914.23999;22868.11749;22902.74999;0
2207281036;22902.06649;22910.24749;22885.79549;22906.69349;0
2207281037;22902.225;22906.6975;22883.39149;22883.39149;0
2207281038;22879.97649;22900.583;22878.975;22890.62249;0
2207281039;22895.52749;22950.4155;22893.4285;22936.07;0
2207281040;22936.64299;22943.7755;22907.19;22920.54099;0
2207281041;22921.691;22922.495;22907.17;22921.00499;0
2207281042;22922.155;22933.16;22909.135;22921.264;0
2207281043;22921.373;22972.49649;22913.62;22972.49649;0
2207281044;22970.695;23027.36549;22966.139;23001.3825;0
2207281045;22998.32;23066.90349;22998.32;23049.5975;0
2207281046;23040.83899;23128.83449;23040.83899;23118.12049;0
2207281047;23119.9465;23119.9465;23043.58749;23112.83749;0
2207281048;23112.92449;23118.66899;23056.605;23100.927;0
2207281049;23102.16;23129.035;23097.10899;23129.035;0
2207281050;23129.61499;23130.41;23103.2895;23103.2895;0
2207281051;23101.28899;23115.76049;23067.99149;23083.6265;0
2207281052;23080.01649;23122.155;23066.47649;23068.28249;0
2207281053;23069.57799;23107.677;23068.28599;23091.8065;0
2207281054;23094.265;23175.22649;23088.22849;23169.11499;0
2207281055;23160.2885;23204.404;23149.73699;23189.96149;0
2207281056;23183.14049;23209.066;23136.83;23148.49749;0
2207281057;23155.551;23187.10999;23147.92749;23184.9715;0
2207281058;23187.53;23253.26349;23175.41199;23252.5005;0
2207281059;23251.09599;23256.623;23210.3225;23216.62;0
2207281060;23215.459;23275.75699;23214.42999;23263.366;0
2207281061;23270.8635;23309.138;23248.852;23309.138;0
2207281062;23300.01;23393.65149;23300.01;23339.7735;0
2207281063;23339.6465;23339.6465;23262.921;23281.957;0
2207281064;23279.58549;23341.587;23279.58549;23311.43749;0
2207281065;23300.2345;23318.16499;23260.705;23271.71149;0
2207281066;23273.53449;23274.1675;23229.55899;23249.4105;0
2207281067;23247.21999;23279.0585;23239.42999;23278.47849;0
2207281068;23277.54199;23278.21999;23257.599;23259.527;0
2207281069;23259.5245;23356.78999;23259.5245;23347.59099;0
2207281070;23351.0935;23361.0385;23296.48399;23313.53899;0
2207281071;23321.74249;23367.6815;23321.74249;23367.6815;0
2207281072;23366.84099;23419.35149;23362.9845;23414.8;0
2207281073;23413.23399;23541.908;23397.245;23517.97849;0
2207281074;23528.176;23599.5535;23503.798;23561.187;0
2207281075;23561.778;23585.2355;23457.55;23457.55;0
2207281076;23452.21399;23496.7045;23405.5385;23406.16499;0
2207281077;23404.39;23463.816;23399.1;23418.385;0
2207281078;23418.975;23422.88449;23355.298;23357.40549;0
2207281079;23352.70949;23406.50299;23352.35049;23363.2025;0
2207281080;23364.37249;23385.245;23329.66;23343.636;0
2207281081;23334.9335;23378.317;23296.49449;23370.13549;0
2207281082;23372.89299;23415.5975;23372.89299;23413.2515;0
2207281083;23415.96399;23422.43599;23348.89699;23354.778;0
2207281084;23354.53599;23387.802;23341.7395;23385.66199;0
2207281085;23389.10449;23439.6145;23385.045;23422.96;0
2207281086;23424.14;23424.14;23386.80999;23401.60699;0
2207281087;23399.8955;23421.94;23392.925;23400.12;0
2207281088;23400.42999;23406.08;23366.48599;23375.94;0
2207281089;23376.52499;23396.979;23371.52949;23396.97449;0
2207281090;23398.21499;23452.766;23398.21499;23452.24649;0
2207281091;23462.22949;23500.69349;23446.46699;23477.495;0
2207281092;23473.0785;23503.962;23470.05499;23493.09599;0
2207281093;23495.07699;23504.123;23471.35799;23479.5545;0
2207281094;23478.04949;23488.2365;23420.38449;23420.38449;0
2207281095;23420.98;23488.4835;23420.98;23480.081;0
2207281096;23480.67149;23525.84949;23480.049;23508.12;0
2207281097;23511.8055;23519.9845;23507.25699;23515.353;0
2207281098;23515.6645;23521.93499;23506.06749;23518.97199;0
2207281099;23520.134;23545.277;23494.64999;23501.812;0
2207281100;23502.402;23502.402;23471.478;23491.75499;0
2207281101;23492.33899;23529.426;23486.392;23525.389;0
2207281102;23524.21049;23545.285;23523.495;23537.83749;0
2207281103;23531.25499;23534.029;23516.652;23523.194;0
2207281104;23520.75399;23552.2375;23520.75399;23549.39699;0
2207281105;23551.09849;23551.09849;23492.475;23495.708;0
2207281106;23493.441;23516.192;23488.4005;23511.478;0
2207281107;23511.3625;23564.71699;23511.12149;23559.476;0
2207281108;23559.27299;23589.0755;23550.03999;23584.21999;0
2207281109;23583.88749;23590.99249;23528.45849;23542.741;0
2207281110;23550.08149;23570.3925;23549.25099;23570.3925;0
2207281111;23570.49999;23591.4685;23524.15349;23524.15349;0
2207281112;23523.153;23531.36299;23429.22199;23429.22199;0
2207281113;23428.7045;23490.25799;23413.263;23446.135;0
2207281114;23441.37899;23458.83;23435.135;23438.35549;0
2207281115;23443.44899;23443.44899;23387.90099;23393.02299;0
2207281116;23394.675;23414.7165;23363.68599;23388.9715;0
2207281117;23389.603;23427.9345;23387.77499;23420.53599;0
2207281118;23431.7685;23466.60549;23430.40949;23445.8775;0
2207281119;23449.405;23469.135;23439.01999;23445.69;0
2207281120;23450.46499;23450.46499;23420.335;23436.4695;0
2207281121;23442.7715;23442.7715;23409.92999;23414.62;0
2207281122;23418.15849;23430.76899;23408.69999;23430.1835;0
2207281123;23434.392;23451.83999;23434.392;23446.655;0
2207281124;23443.69;23456.16299;23438.71999;23447.0235;0
2207281125;23452.1785;23468.58549;23446.72749;23455.922;0
2207281126;23449.884;23457.05699;23425.868;23433.5535;0
2207281127;23431.2175;23485.2015;23428.45749;23473.405;0
2207281128;23472.6655;23475.705;23460.0395;23468.0895;0
2207281129;23467.496;23479.88649;23456.09199;23479.29849;0
2207281130;23479.9305;23484.77649;23428.92049;23431.4835;0
2207281131;23432.8225;23457.30999;23401.3235;23449.36299;0
2207281132;23462.44599;23471.104;23453.74349;23454.71;0
2207281133;23454.958;23466.84699;23447.034;23464.37699;0
2207281134;23463.35799;23478.68499;23453.51349;23469.81949;0
2207281135;23466.73299;23479.34099;23449.16499;23449.16499;0
2207281136;23451.69999;23463.42899;23422.93499;23436.33;0
2207281137;23429.086;23458.3;23418.46999;23429.08999;0
2207281138;23427.91;23430.11949;23410.14499;23418.635;0
2207281139;23418.05;23446.48;23387.616;23400.95199;0
2207281140;23401.0755;23426.06249;23391.33;23399.88549;0
2207281141;23399.30049;23414.34849;23395.975;23405.70849;0
2207281142;23406.32499;23427.0965;23405.70849;23416.1805;0
2207281143;23411.91899;23446.4475;23409.65549;23445.27499;0
2207281144;23441.32399;23441.91;23404.29199;23431.195;0
2207281145;23432.515;23440.62149;23423.243;23426.82899;0
2207281146;23426.243;23483.94899;23419.18499;23460.423;0
2207281147;23459.834;23490.62149;23453.25499;23490.62149;0
2207281148;23490.766;23494.3795;23476.50799;23480.02749;0
2207281149;23483.05899;23496.89049;23469.79299;23496.89049;0
2207281150;23498.14699;23505.58049;23487.8095;23505.03799;0
2207281151;23504.44549;23505.973;23481.32199;23505.831;0
2207281152;23502.76049;23502.76049;23482.301;23498.942;0
2207281153;23499.16899;23511.7175;23487.36099;23507.762;0
2207281154;23506.58149;23552.6475;23504.9725;23535.5575;0
2207281155;23549.38199;23549.38199;23510.635;23520.2145;0
2207281156;23521.49249;23532.84299;23498.08149;23532.52499;0
2207281157;23530.08999;23531.55;23507.39;23512.78799;0
2207281158;23512.19999;23526.962;23486.83;23505.24999;0
2207281159;23510.91599;23531.849;23500.62499;23529.7325;0
2207281160;23529.74049;23548.477;23517.37;23546.95299;0
2207281161;23546.927;23599.8095;23546.927;23595.37999;0
2207281162;23594.78999;23596.08;23579.355;23579.355;0
2207281163;23571.707;23592.45549;23563.36749;23581.96699;0
2207281164;23583.16949;23583.16949;23537.22649;23551.2225;0
2207281165;23551.16949;23568.124;23540.924;23554.76549;0
2207281166;23558.21999;23584.279;23555.00799;23572.765;0
2207281167;23571.242;23635.99999;23568.88649;23620.04399;0
2207281168;23617.527;23617.527;23524.00699;23547.10349;0
2207281169;23542.2155;23546.68499;23508.28999;23514.0025;0
2207281170;23514.00499;23544.406;23499.637;23529.64699;0
2207281171;23529.6485;23547.641;23510.52499;23543.99249;0
2207281172;23544.582;23561.8975;23536.331;23560.973;0
2207281173;23559.15749;23585.6145;23559.15749;23573.61199;0
2207281174;23574.20199;23586.817;23567.62999;23570.10999;0
2207281175;23580.6145;23582.83249;23553.77499;23567.3625;0
2207281176;23568.39499;23583.0415;23566.50499;23579.295;0
2207281177;23578.7895;23642.39699;23574.92;23642.39699;0
2207281178;23641.207;23688.37699;23635.745;23688.37699;0
2207281179;23684.744;23685.92999;23643.921;23653.261;0
2207281180;23653.85999;23707.6115;23653.265;23681.427;0
2207281181;23680.835;23687.9305;23672.51;23685.781;0
2207281182;23681.61499;23720.96699;23667.945;23702.91899;0
2207281183;23702.91399;23706.05399;23677.99999;23691.80499;0
2207281184;23685.48149;23688.12699;23613.8925;23620.24349;0
2207281185;23620.23899;23633.37499;23549.51799;23581.335;0
2207281186;23575.25699;23592.906;23556.994;23585.476;0
2207281187;23577.98149;23594.62;23570.96249;23570.96249;0
2207281188;23570.9645;23595.58449;23563.14;23594.4645;0
2207281189;23594.46499;23594.46499;23560.605;23579.0785;0
2207281190;23579.6675;23581.11299;23536.741;23571.134;0
2207281191;23571.58999;23581.63849;23552.39;23552.39;0
2207281192;23554.8235;23569.1625;23551.85;23560.89;0
2207281193;23565.3815;23566.511;23533.848;23554.1285;0
2207281194;23550.81949;23576.231;23550.81949;23570.812;0
2207281195;23568.8415;23579.3085;23560.9645;23572.87999;0
2207281196;23573.46999;23604.975;23553.55;23585.762;0
2207281197;23589.64899;23651.21349;23574.35;23633.705;0
2207281198;23634.29749;23636.8945;23598.10899;23603.71049;0
2207281199;23604.9005;23639.8;23602.17549;23620.61849;0
2207281200;23626.05499;23631.745;23573.81749;23596.57;0
2207281201;23597.16;23597.74999;23569.36499;23577.31349;0
2207281202;23569.79949;23594.57499;23569.79949;23583.83049;0
2207281203;23582.974;23590.75849;23553.96999;23558.9645;0
2207281204;23557.91199;23575.36199;23539.30599;23541.904;0
2207281205;23540.38099;23556.42049;23503.17149;23523.63649;0
2207281206;23520.5205;23520.5205;23493.123;23502.69799;0
2207281207;23503.835;23503.835;23438.725;23438.725;0
2207281208;23438.66;23459.2895;23433.55049;23456.7045;0
2207281209;23456.959;23468.98599;23427.816;23432.02099;0
2207281210;23432.6075;23461.35549;23432.6075;23455.45949;0
2207281211;23454.2695;23464.244;23433.05699;23433.12499;0
2207281212;23432.867;23450.79749;23422.46599;23449.259;0
